symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,shortSelling,currencyPair
NVST.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998888,,0,2,2,671,13,2147483647,US,Envista Holdings Corp CFD,False,False,False,True,100.0,21.23,21.32,21.51,20.85,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.09,9.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
U.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998386,,0,2,2,671,13,2147483647,US,Unity Software Inc CFD,False,False,False,True,100.0,21.02,21.11,21.69,20.91,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.09,9.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
RKLB.US,USD,STC,USD,6,15,104,6,2,1,1,1738961999890,,0,2,2,12,2436,2147483647,US,Rocket Lab USA Inc - class A,True,False,False,True,100.0,27.45,27.47,29.68,27.22,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
SLA.UK_4,GBP,STC,GBP,6,4,103,6,4,1,1,1738946699246,,0,4,2,572,14,2147483647,UK,Standard Life Aberdeen PLC CFD,True,False,False,True,100.0,1.5596,1.5669,1.5876,1.5187,1.0,1000000.0,1.0,0.0001,0.0001,-0.02556,0.0,20.0,0.0073,73.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
UPM.FI_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946399288,,0,3,2,225,2422,2147483647,Finland,UPM-Kymmene OYJ,True,False,False,True,100.0,27.72,27.74,28.63,27.71,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.02,20.0,,0,0,0,0,Fri Feb 07 17:39:59 CET 2025,False,False
ABG.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961988363,,0,2,2,12,2436,2147483647,US,Asbury Automotive Group Inc,True,False,False,True,100.0,293.49,294.13,299.8,291.73,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.64,64.0,,0,0,0,0,Fri Feb 07 21:59:48 CET 2025,False,False
AYI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961991372,,0,2,2,12,2436,2147483647,US,Acuity Brands Inc,True,False,False,True,100.0,323.77,324.07,329.13,322.48,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Fri Feb 07 21:59:51 CET 2025,False,False
RCKT.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961963309,,0,2,2,12,2436,2147483647,US,Rocket Pharmaceuticals Inc,True,False,False,True,100.0,10.26,10.29,10.7,10.18,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Fri Feb 07 21:59:23 CET 2025,False,False
SPYI.DE_5,EUR,ETF,EUR,6,4,103,6,2,1,1,1738946677157,,0,2,2,625,60,2147483647,ETF,"SPDR, UCITS, ACC, EUR",True,False,False,True,100.0,237.59,238.71,238.89,237.19,1.0,1000000.0,1.0,0.01,0.01,-0.02062,-0.00438,20.0,1.12,112.0,,0,0,0,0,Fri Feb 07 17:44:37 CET 2025,False,False
VIPS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961993377,,0,2,2,12,2436,2147483647,US,Vipshop Holdings Ltd - ADR,True,False,False,True,100.0,15.0,15.01,15.42,14.84,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:53 CET 2025,False,False
BRYN.DE,EUR,STC,EUR,6,15,104,6,2,1,1,1738946694222,,0,2,2,226,2424,2147483647,Germany,Berkshire Hathaway Inc - class B,True,False,False,True,100.0,459.8,460.2,461.7,457.1,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.4,40.0,,0,0,0,0,Fri Feb 07 17:44:54 CET 2025,False,False
BVIC.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1737045860188,,0,3,2,224,2434,2147483647,UK,CLOSE ONLY / Britvic PLC,True,False,False,True,100.0,13.12,13.13,0.0,0.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.01,10.0,,0,0,0,0,Thu Jan 16 17:44:20 CET 2025,False,False
ABB.SE_4,SEK,STC,SEK,6,4,103,6,2,1,1,1738946397278,,0,2,2,572,1355,2147483647,Sweden,ABB Ltd CFD,False,False,False,True,100.0,596.9,599.3,600.4,591.5,1.0,1000000.0,1.0,0.01,0.01,-0.0192,-0.0058,20.0,2.4,240.0,,0,0,0,0,Fri Feb 07 17:39:57 CET 2025,True,False
SBMO.NL_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946686694,,0,3,2,624,883,2147483647,Netherlands,SBM Offshore NV CFD,False,False,False,True,100.0,18.3,18.38,18.44,17.83,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,30.0,0.08,80.0,,0,0,0,0,Fri Feb 07 17:44:46 CET 2025,True,False
APA.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961956795,,0,2,2,12,2436,2147483647,US,Apache Corp,True,False,False,True,100.0,21.63,21.65,21.89,21.54,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:16 CET 2025,False,False
MEUD.FR,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946622384,,0,2,2,226,3053,2147483647,ETFs,"Amundi, UCITS, ACC, EUR",True,False,False,True,100.0,252.77,254.79,254.91,234.3,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,2.02,202.0,,0,0,0,0,Fri Feb 07 17:43:42 CET 2025,False,False
INVEB.SE_4,SEK,STC,SEK,6,4,103,6,2,1,1,1738946392256,,0,2,2,625,1355,2147483647,Sweden,Investor AB CFD,False,False,False,True,100.0,310.43,311.47,313.37,306.68,1.0,1000000.0,1.0,0.01,0.01,-0.0192,-0.0058,20.0,1.04,104.0,,0,0,0,0,Fri Feb 07 17:39:52 CET 2025,True,False
IPG.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998887,,0,2,2,12,2436,2147483647,US,Interpublic Group of Cos Inc,True,False,False,True,100.0,27.5,27.52,27.94,27.45,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
WIX.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946699245,,0,3,2,623,14,2147483647,UK,Wickes Group PLC CFD,False,False,False,True,100.0,1.81,1.83,1.84,1.75,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,30.0,0.02,20.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
MFEB.IT_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946696735,,0,3,2,624,16,2147483647,Italy,MFE-MEDIAFOREUROPE NV CFD,False,False,False,True,100.0,4.235,4.419,4.337,4.217,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.184,184.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,True,False
SQN.CH_9,CHF,STC,CHF,6,15,104,6,2,1,1,1738946085094,,0,2,2,224,2433,2147483647,Switzerland,Swissquote Group Holding SA,True,False,False,True,100.0,409.0,410.6,410.4,401.2,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,1.6,160.0,,0,0,0,0,Fri Feb 07 17:34:45 CET 2025,False,False
EOLUB.SE,SEK,STC,SEK,6,15,104,6,2,1,1,1738946232951,,0,2,2,224,2432,2147483647,Sweden,Eolus Vind AB (publ) - class B,True,False,False,True,100.0,52.1,52.3,52.7,50.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.2,20.0,,0,0,0,0,Fri Feb 07 17:37:12 CET 2025,False,False
TDS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998888,,0,2,2,671,13,2147483647,US,Telephone & Data Systems Inc CFD,False,False,False,True,100.0,36.93,37.12,37.35,36.41,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.19,19.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
ELIS.FR_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946670123,,0,3,2,624,15,2147483647,France,Elis SA CFD,False,False,False,True,100.0,19.2,19.28,19.42,19.01,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.08,80.0,,0,0,0,0,Fri Feb 07 17:44:30 CET 2025,True,False
FR.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946662587,,0,3,2,225,2423,2147483647,France,Valeo SA,True,False,False,True,100.0,10.57,10.58,10.74,10.505,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.01,10.0,,0,0,0,0,Fri Feb 07 17:44:22 CET 2025,False,False
DIDI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1718999781267,,0,2,2,12,2436,2147483647,US,CLOSE ONLY/ DiDi Global Inc - class A,True,False,False,True,100.0,4.43,4.44,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Jun 21 21:56:21 CEST 2024,False,False
ITRK.UK_4,GBP,STC,GBP,6,4,103,6,2,1,1,1738946643502,,0,2,2,624,14,2147483647,UK,Intertek Group PLC CFD,False,False,False,True,100.0,50.32,50.58,50.82,49.66,1.0,1000000.0,1.0,0.01,0.01,-0.02556,0.0,20.0,0.26,26.0,,0,0,0,0,Fri Feb 07 17:44:03 CET 2025,True,False
TUR.FR_9,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946655551,,0,3,2,226,3053,2147483647,ETFs,"Amundi, UCITS, ACC, EUR",True,False,False,True,100.0,46.92,47.29,47.14,45.11,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.37,370.0,,0,0,0,0,Fri Feb 07 17:44:15 CET 2025,False,False
IJH.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961998887,,0,2,2,671,70,2147483647,ETF,"iShares, DIST, USD",False,False,False,True,100.0,63.91,64.13,64.75,63.85,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.22,22.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
DIS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961999890,,0,2,2,12,2436,2147483647,US,Walt Disney Co,True,False,False,True,100.0,110.94,110.96,112.39,110.8,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
FEVR.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946698745,,0,3,2,224,2434,2147483647,UK,Fevertree Drinks PLC,True,False,False,True,100.0,7.165,7.19,7.37,7.155,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.025,25.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,False,False
XBAG.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946695732,,0,4,2,276,3052,2147483647,ETFs,"Xtrackers, UCITS, DIST, EUR",True,False,False,True,100.0,36.938,37.011,36.985,36.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.073,730.0,,0,0,0,0,Fri Feb 07 17:44:55 CET 2025,False,False
JDEP.NL_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946609828,,0,3,2,624,883,2147483647,Netherlands,JDE Peets NV CFD,False,False,False,True,100.0,16.16,16.24,16.29,16.08,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.08,80.0,,0,0,0,0,Fri Feb 07 17:43:29 CET 2025,True,False
IQQY.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946692215,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, DIST, EUR",True,False,False,True,100.0,33.79,33.82,34.0,33.695,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Fri Feb 07 17:44:52 CET 2025,False,False
MWON.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946675145,,0,3,2,226,3052,2147483647,ETFs,"Amundi, UCITS, DIST, EUR",True,False,False,True,100.0,71.88,72.08,72.75,71.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.2,200.0,,0,0,0,0,Fri Feb 07 17:44:35 CET 2025,False,False
SPYZ.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946642998,,0,3,2,226,3052,2147483647,ETFs,"SPDR, UCITS, ACC, EUR",True,False,False,True,100.0,102.28,102.64,102.76,101.04,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.36,360.0,,0,0,0,0,Fri Feb 07 17:44:02 CET 2025,False,False
APC.DE,EUR,STC,EUR,6,15,104,6,2,1,1,1738946694726,,0,2,2,226,2424,2147483647,Germany,Apple Inc,True,False,False,True,100.0,221.55,221.7,225.25,221.4,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.15,15.0,,0,0,0,0,Fri Feb 07 17:44:54 CET 2025,False,False
AGGH.UK,EUR,ETF,EUR,6,15,104,6,4,1,1,0,,0,4,2,226,3055,2147483647,ETFs,"CLOSE ONLY / iShares, ACC, EUR",True,False,False,True,100.0,0.0,0.0,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Thu Jan 01 01:00:00 CET 1970,False,False
FVSH.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946639467,,0,4,2,276,3052,2147483647,ETFs,"Franklin, UCITS, DIST, EUR",True,False,False,True,100.0,26.003,26.025,26.015,25.432,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.022,220.0,,0,0,0,0,Fri Feb 07 17:43:59 CET 2025,False,False
ATR.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961987361,,0,2,2,671,13,2147483647,US,AptarGroup Inc CFD,False,False,False,True,100.0,143.59,144.2,154.78,140.35,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,25.0,0.61,61.0,,0,0,0,0,Fri Feb 07 21:59:47 CET 2025,True,False
GCT.US,USD,STC,USD,6,15,104,6,2,1,1,1738961991371,,0,2,2,12,2436,2147483647,US,GigaCloud Technology Inc - class A,True,False,False,True,100.0,19.76,19.8,20.58,19.6,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:51 CET 2025,False,False
GFT.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1738946686695,,0,2,2,623,10,2147483647,Germany,GFT Technologies SE CFD,False,False,False,True,100.0,20.76,20.99,21.46,19.77,1.0,1000000.0,1.0,0.01,0.01,-0.02062,-0.00438,20.0,0.23,23.0,,0,0,0,0,Fri Feb 07 17:44:46 CET 2025,True,False
MGA.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961985856,,0,2,2,12,2436,2147483647,US,Magna International Inc,True,False,False,True,100.0,38.53,38.55,38.89,37.8,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:45 CET 2025,False,False
SCPL.US,USD,STC,USD,6,15,104,6,2,1,1,1697817176169,,0,2,2,12,2436,2147483647,US,CLOSE ONLY / Sciplay Corp - class A,True,False,False,True,100.0,22.93,22.95,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Oct 20 17:52:56 CEST 2023,False,False
EW.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961972828,,0,2,2,671,3159,2147483647,US,Edwards Lifesciences Corp CFD,False,False,False,True,100.0,70.49,70.73,71.51,70.26,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.24,24.0,,0,0,0,0,Fri Feb 07 21:59:32 CET 2025,True,False
GIL.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1738943100949,,0,2,2,222,2424,2147483647,Germany,DMG Mori AG,True,False,False,True,100.0,45.6,45.8,45.7,45.6,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.2,20.0,,0,0,0,0,Fri Feb 07 16:45:00 CET 2025,False,False
UBUJ.DE_5,EUR,ETF,EUR,6,4,103,6,4,1,1,1738946662078,,0,4,2,629,60,2147483647,ETF,"UBS, UCITS, ACC, EUR",True,False,False,True,100.0,46.563,46.811,47.065,27.958,1.0,1000000.0,1.0,0.0001,0.0001,-0.02062,-0.00438,20.0,0.248,2480.0,,0,0,0,0,Fri Feb 07 17:44:22 CET 2025,False,False
EOAN.DE_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946696735,,0,3,2,572,10,2147483647,Germany,E.ON AG CFD,False,False,False,True,100.0,11.597,11.638,11.622,11.477,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.041,41.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,True,False
MTG.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961977838,,0,2,2,671,13,2147483647,US,MGIC Investment Corp CFD,False,False,False,True,100.0,25.33,25.42,25.42,25.02,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.09,9.0,,0,0,0,0,Fri Feb 07 21:59:37 CET 2025,True,False
QYLE.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946697744,,0,3,2,226,3052,2147483647,ETFs,"Global X, UCITS, DIST, EUR",True,False,False,True,100.0,17.292,17.32,17.352,17.262,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.028,28.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,False,False
LCXPEX.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946641487,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, DIST, EUR",True,False,False,True,100.0,55.99,56.16,56.37,49.5,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.17,170.0,,0,0,0,0,Fri Feb 07 17:44:01 CET 2025,False,False
COIN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998387,,0,2,2,671,13,2147483647,US,Coinbase Global Inc - class A CFD,False,False,False,True,100.0,274.45,275.57,281.97,271.34,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,1.12,112.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
SYNA.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961989868,,0,2,2,671,13,2147483647,US,Synaptics Inc CFD,False,False,False,True,100.0,71.25,71.87,77.88,68.25,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.62,62.0,,0,0,0,0,Fri Feb 07 21:59:49 CET 2025,True,False
AAON.US,USD,STC,USD,6,15,104,6,2,1,1,1738961997385,,0,2,2,12,2436,2147483647,US,Aaon Inc,True,False,False,True,100.0,112.62,113.32,114.73,112.14,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.7,70.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,False,False
CEC.DE_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946692219,,0,3,2,224,2424,2147483647,Germany,CECONOMY AG,True,False,False,True,100.0,3.15,3.172,3.324,3.134,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.022,22.0,,0,0,0,0,Fri Feb 07 17:44:52 CET 2025,False,False
EL.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961972828,,0,2,2,671,3159,2147483647,US,Estee Lauder Cos Inc CFD  - class A ,False,False,False,True,100.0,64.93,65.2,65.48,63.73,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.27,27.0,,0,0,0,0,Fri Feb 07 21:59:32 CET 2025,True,False
AMCX.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961994879,,0,2,2,671,13,2147483647,US,AMC Networks Inc CFD,False,False,False,True,100.0,9.69,9.75,9.69,8.97,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.06,6.0,,0,0,0,0,Fri Feb 07 21:59:54 CET 2025,True,False
ULTA.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961997384,,0,2,2,12,2436,2147483647,US,Ulta Beauty Inc,True,False,False,True,100.0,378.52,378.97,395.49,373.41,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.45,45.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,False,False
HRMY.US,USD,STC,USD,6,15,104,6,2,1,1,1738961996883,,0,2,2,12,2436,2147483647,US,Harmony Biosciences Holdings Inc,True,False,False,True,100.0,37.35,37.39,38.69,37.2,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
ICUI.US,USD,STC,USD,6,15,104,6,2,1,1,1738961996383,,0,2,2,12,2436,2147483647,US,ICU Medical Inc,True,False,False,True,100.0,156.06,157.61,158.54,155.07,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,1.55,155.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
EWY.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961988364,,0,2,2,671,70,2147483647,ETF,"iShares, DIST, USD",False,False,False,True,100.0,53.99,54.19,55.0,53.91,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.2,20.0,,0,0,0,0,Fri Feb 07 21:59:48 CET 2025,True,False
CPR.IT_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946699748,,0,3,2,572,16,2147483647,Italy,Davide Campari-Milano SpA CFD,False,False,False,True,100.0,5.194,5.212,5.32,5.17,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.018,18.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
SQM.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998387,,0,2,2,671,13,2147483647,US,Sociedad Quimica y Minera de Chile S.A. CFD - ADR,False,False,False,True,100.0,38.36,38.54,38.61,37.9,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.18,18.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
ENC.ES_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946698247,,0,3,2,624,11,2147483647,Spain,Ence Energia u Celulosa AS CFD,False,False,False,True,100.0,3.512,3.53,3.542,3.484,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,30.0,0.018,18.0,,0,0,0,0,Fri Feb 07 17:44:58 CET 2025,True,False
GE.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961999889,,0,2,2,671,3159,2147483647,US,CLOSE ONLY / General Electric Co CFD,False,False,False,True,100.0,204.65,205.29,207.31,204.02,1.0,1000000.0,1.0,0.01,0.01,-0.00717,-0.00672,20.0,0.64,64.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,True,False
1YD.DE,EUR,STC,EUR,6,15,104,6,2,1,1,1738946676651,,0,2,2,226,2424,2147483647,Germany,Broadcom Inc,True,False,False,True,100.0,219.85,220.2,226.75,219.05,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.35,35.0,,0,0,0,0,Fri Feb 07 17:44:36 CET 2025,False,False
VANTI.FR_9,EUR,STC,EUR,6,15,104,6,4,1,1,1738946416867,,0,4,2,223,2423,2147483647,France,Vantiva SA,True,False,False,True,100.0,0.109,0.11,0.1152,0.108,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.001,10.0,,0,0,0,0,Fri Feb 07 17:40:16 CET 2025,False,False
KNDI.US,USD,STC,USD,6,15,104,6,4,1,1,1738959420168,,0,4,2,12,2436,2147483647,US,Kandi Technologies Group Inc,True,False,False,True,100.0,1.07,1.08,1.08,1.01,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.01,100.0,,0,0,0,0,Fri Feb 07 21:17:00 CET 2025,False,False
SBS.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1738946694225,,0,2,2,223,2424,2147483647,Germany,STRATEC Biomedical AG,True,False,False,True,100.0,35.5,35.95,36.25,35.5,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.45,45.0,,0,0,0,0,Fri Feb 07 17:44:54 CET 2025,False,False
SWEDA.SE_9,SEK,STC,SEK,6,15,104,6,2,1,1,1738946353547,,0,2,2,225,2432,2147483647,Sweden,Swedbank AB,True,False,False,True,100.0,246.6,246.7,247.7,241.1,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Fri Feb 07 17:39:13 CET 2025,False,False
SAVE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1731704359810,,0,2,2,12,2436,2147483647,US,CLOSE ONLY / Spirit Airlines Inc CFD,True,False,False,True,100.0,1.05,1.07,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Nov 15 21:59:19 CET 2024,False,False
JNJ.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961999890,,0,2,2,12,2436,2147483647,US,Johnson & Johnson,True,False,False,True,100.0,153.36,153.38,154.45,152.75,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
INMD.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961953790,,0,2,2,671,13,2147483647,US,Inmode Ltd CFD,False,False,False,True,100.0,17.99,18.08,18.54,17.48,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.09,9.0,,0,0,0,0,Fri Feb 07 21:59:13 CET 2025,True,False
CIND.UK,USD,ETF,USD,6,15,104,6,4,1,1,1738946699243,,0,4,2,272,3055,2147483647,ETFs,"iShares, UCITS, ACC, USD",True,False,False,True,100.0,531.84,532.62,537.02,524.5,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.78,7800.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
LCID.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961922718,,0,2,2,671,13,2147483647,US,Lucid Group Inc CFD,False,False,False,True,100.0,2.79,2.83,2.87,2.79,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:58:42 CET 2025,True,False
VUKE.UK,GBP,ETF,GBP,6,15,104,6,3,1,1,1738946692216,,0,3,2,226,3055,2147483647,ETFs,"Vanguard, UCITS, DIST, GBP",True,False,False,True,100.0,37.725,37.78,37.89,37.63,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.055,55.0,,0,0,0,0,Fri Feb 07 17:44:52 CET 2025,False,False
